meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:07.390000Z,Laptrigger_lapdist_dls,2822.0
2025-09-06T18:40:07.420000Z,nmot,5563.0
2025-09-06T18:40:07.420000Z,gear,2.0
2025-09-06T18:40:07.420000Z,aps,82.38
2025-09-06T18:40:07.420000Z,speed,94.31
2025-09-06T18:40:07.420000Z,VBOX_Lat_Min,33.52937698364258
2025-09-06T18:40:07.420000Z,VBOX_Long_Minutes,-86.62210845947266
2025-09-06T18:40:07.420000Z,Laptrigger_lapdist_dls,2827.0
2025-09-06T18:40:10.393000Z,aps,100.0
2025-09-06T18:40:10.393000Z,Laptrigger_lapdist_dls,2837.5
2025-09-06T18:40:10.393000Z,nmot,5493.5
2025-09-06T18:40:10.393000Z,VBOX_Long_Minutes,-86.6221923828125
2025-09-06T18:40:10.393000Z,speed,95.21000000000001
2025-09-06T18:40:10.393000Z,gear,2.0
2025-09-06T18:40:10.393000Z,VBOX_Lat_Min,33.52935791015625
2025-09-06T18:40:10.394000Z,VBOX_Lat_Min,33.52934265136719
2025-09-06T18:40:10.394000Z,speed,97.57
2025-09-06T18:40:10.394000Z,nmot,5660.0
2025-09-06T18:40:10.394000Z,VBOX_Long_Minutes,-86.62232971191406
2025-09-06T18:40:10.394000Z,aps,100.0
2025-09-06T18:40:10.394000Z,Laptrigger_lapdist_dls,2854.0
2025-09-06T18:40:10.394000Z,gear,2.0
2025-09-06T18:40:10.396000Z,aps,100.0
2025-09-06T18:40:10.396000Z,gear,2.0
2025-09-06T18:40:10.396000Z,VBOX_Lat_Min,33.52933883666992
2025-09-06T18:40:10.396000Z,VBOX_Long_Minutes,-86.62242126464844
2025-09-06T18:40:10.397000Z,VBOX_Lat_Min,33.52934265136719
2025-09-06T18:40:10.397000Z,Laptrigger_lapdist_dls,2867.5
2025-09-06T18:40:10.397000Z,gear,2.0
2025-09-06T18:40:10.397000Z,speed,98.6
2025-09-06T18:40:10.397000Z,aps,100.0
2025-09-06T18:40:10.397000Z,VBOX_Long_Minutes,-86.62247467041016
2025-09-06T18:40:10.397000Z,nmot,5818.0
2025-09-06T18:40:10.398000Z,VBOX_Lat_Min,33.529354095458984
2025-09-06T18:40:10.398000Z,VBOX_Long_Minutes,-86.62259674072266
2025-09-06T18:40:10.398000Z,nmot,5964.5
2025-09-06T18:40:10.398000Z,aps,100.0
2025-09-06T18:40:10.398000Z,Laptrigger_lapdist_dls,2879.0
2025-09-06T18:40:10.398000Z,speed,100.805
2025-09-06T18:40:10.398000Z,gear,2.0
2025-09-06T18:40:10.573000Z,nmot,6089.0
2025-09-06T18:40:10.573000Z,speed,103.375
2025-09-06T18:40:10.573000Z,gear,2.0
2025-09-06T18:40:10.573000Z,Laptrigger_lapdist_dls,2888.0
2025-09-06T18:40:10.573000Z,VBOX_Long_Minutes,-86.62271881103516
2025-09-06T18:40:10.573000Z,VBOX_Lat_Min,33.52937316894531
2025-09-06T18:40:10.573000Z,aps,100.0
2025-09-06T18:40:10.574000Z,nmot,6169.0
2025-09-06T18:40:10.574000Z,Laptrigger_lapdist_dls,2894.0
2025-09-06T18:40:10.575000Z,Laptrigger_lapdist_dls,2906.0
2025-09-06T18:40:10.575000Z,aps,0.0
2025-09-06T18:40:10.575000Z,gear,2.0
2025-09-06T18:40:10.575000Z,nmot,6064.0
2025-09-06T18:40:10.575000Z,speed,108.81
2025-09-06T18:40:10.575000Z,VBOX_Long_Minutes,-86.6229019165039
2025-09-06T18:40:10.575000Z,VBOX_Lat_Min,33.529415130615234
2025-09-06T18:40:10.576000Z,VBOX_Lat_Min,33.529441833496094
2025-09-06T18:40:10.576000Z,VBOX_Long_Minutes,-86.6230239868164
2025-09-06T18:40:10.576000Z,aps,0.0
2025-09-06T18:40:10.576000Z,speed,107.82
2025-09-06T18:40:10.576000Z,gear,2.0
2025-09-06T18:40:10.577000Z,VBOX_Long_Minutes,-86.62305450439453
2025-09-06T18:40:10.577000Z,aps,0.0
2025-09-06T18:40:10.577000Z,gear,2.0
2025-09-06T18:40:10.577000Z,VBOX_Lat_Min,33.529449462890625
2025-09-06T18:40:10.682000Z,gear,2.0
2025-09-06T18:40:10.682000Z,speed,106.88
2025-09-06T18:40:10.682000Z,nmot,6011.0
2025-09-06T18:40:10.682000Z,aps,0.0
2025-09-06T18:40:10.682000Z,VBOX_Lat_Min,33.52945327758789
2025-09-06T18:40:10.682000Z,Laptrigger_lapdist_dls,2924.0
2025-09-06T18:40:10.682000Z,VBOX_Long_Minutes,-86.6230697631836
2025-09-06T18:40:12.551000Z,VBOX_Long_Minutes,-86.62317657470703
2025-09-06T18:40:12.551000Z,speed,105.545
2025-09-06T18:40:12.551000Z,nmot,5895.0
2025-09-06T18:40:12.551000Z,VBOX_Lat_Min,33.529476165771484
2025-09-06T18:40:12.551000Z,aps,0.0
2025-09-06T18:40:12.551000Z,Laptrigger_lapdist_dls,2935.0
2025-09-06T18:40:12.551000Z,gear,2.0
2025-09-06T18:40:12.552000Z,VBOX_Long_Minutes,-86.62335968017578
2025-09-06T18:40:12.552000Z,Laptrigger_lapdist_dls,2952.0
2025-09-06T18:40:12.552000Z,aps,10.465
2025-09-06T18:40:12.552000Z,speed,101.385
2025-09-06T18:40:12.552000Z,VBOX_Lat_Min,33.52952575683594
2025-09-06T18:40:12.552000Z,nmot,5669.0
2025-09-06T18:40:12.552000Z,gear,2.0
2025-09-06T18:40:12.595000Z,speed,100.00999999999999
2025-09-06T18:40:12.595000Z,VBOX_Long_Minutes,-86.62352752685547
2025-09-06T18:40:12.595000Z,nmot,5754.5
2025-09-06T18:40:12.595000Z,VBOX_Lat_Min,33.52957344055176
2025-09-06T18:40:12.595000Z,aps,0.0
2025-09-06T18:40:12.595000Z,Laptrigger_lapdist_dls,2966.0
2025-09-06T18:40:12.595000Z,gear,2.0
2025-09-06T18:40:12.600000Z,aps,0.0
2025-09-06T18:40:12.600000Z,VBOX_Long_Minutes,-86.62361907958984
2025-09-06T18:40:12.600000Z,nmot,5711.0
2025-09-06T18:40:12.600000Z,speed,101.82
2025-09-06T18:40:12.600000Z,VBOX_Lat_Min,33.52960586547852
2025-09-06T18:40:12.600000Z,gear,2.0
2025-09-06T18:40:12.600000Z,Laptrigger_lapdist_dls,2974.0
2025-09-06T18:40:14.738000Z,nmot,5839.0
2025-09-06T18:40:14.738000Z,Laptrigger_lapdist_dls,2980.0
2025-09-06T18:40:14.738000Z,aps,0.0
2025-09-06T18:40:14.738000Z,VBOX_Long_Minutes,-86.62364959716797
2025-09-06T18:40:14.738000Z,VBOX_Lat_Min,33.52961730957031
2025-09-06T18:40:14.738000Z,gear,2.0
2025-09-06T18:40:14.739000Z,gear,2.0
2025-09-06T18:40:14.739000Z,VBOX_Lat_Min,33.52963638305664
2025-09-06T18:40:14.739000Z,aps,0.0
2025-09-06T18:40:14.739000Z,speed,100.25
2025-09-06T18:40:14.739000Z,VBOX_Long_Minutes,-86.62370300292969
2025-09-06T18:40:14.740000Z,aps,0.0
2025-09-06T18:40:14.740000Z,VBOX_Long_Minutes,-86.62372589111328
2025-09-06T18:40:14.740000Z,VBOX_Lat_Min,33.52964782714844
2025-09-06T18:40:14.740000Z,gear,2.0
2025-09-06T18:40:14.741000Z,nmot,5382.0
2025-09-06T18:40:14.741000Z,aps,0.0
2025-09-06T18:40:14.741000Z,Laptrigger_lapdist_dls,2996.0
2025-09-06T18:40:14.741000Z,VBOX_Lat_Min,33.529666900634766
